"State","County","dairyCount","hogCount","broilerCount","layerCount","beefCount","weighted_dairy","weighted_hog","weighted_broiler","weighted_layer","weighted_beef","totalCount","Area..mi.2.","Area_km2","density_per_km2"
"colorado","saguache",0,0,0,0,0,0,0,0,0,0,0,3168.32,8205.9171168,0
"colorado","sanjuan",0,0,0,0,0,0,0,0,0,0,0,388.99,1007.4802101,0
"colorado","sanmiguel",0,0,0,0,0,0,0,0,0,0,0,1290.76,3343.0554924,0
"colorado","sedgwick",0,49816,0,0,53925,0,5479.76,0,0,47454,52933.76,548.83,1421.4642117,37.2388974441318
"colorado","summit",0,0,0,0,0,0,0,0,0,0,0,618.92,1602.9966108,0
"colorado","teller",0,0,0,0,0,0,0,0,0,0,0,558.58,1446.7166142,0
"colorado","washington",0,49365,0,0,0,0,5430.15,0,0,0,5430.15,2522.9,6534.285771,0.831024260386606
"colorado","weld",129634,0,119505,400185,207676,175005.9,0,262.911,1600.74,182754.88,359624.431,4013.84,10395.8054616,34.5932243853908
"colorado","yuma",0,50662,0,0,171280,0,5572.82,0,0,150726.4,156299.22,2369.61,6137.2662039,25.4672381492394
"connecticut","fairfield",0,0,0,0,0,0,0,0,0,0,0,626,1621.33374,0
"connecticut","hartford",0,0,0,0,0,0,0,0,0,0,0,736,1906.23264,0
"connecticut","litchfield",2140,0,0,0,0,2889,0,0,0,0,2889,920,2382.7908,1.21244382847206
"connecticut","middlesex",0,0,0,0,0,0,0,0,0,0,0,369,955.70631,0
"connecticut","newhaven",0,0,0,0,0,0,0,0,0,0,0,606,1569.53394,0
"connecticut","newlondon",3345,0,0,1e+05,0,4515.75,0,0,400,0,4915.75,666,1724.93334,2.84982027189526
"connecticut","tolland",1962,0,0,0,0,2648.7,0,0,0,0,2648.7,410,1061.8959,2.49431229558378
"connecticut","windham",1898,0,0,0,0,2562.3,0,0,0,0,2562.3,513,1328.66487,1.92847726906485
"delaware","kent",0,0,8536546,0,500,0,0,18780.4012,0,440,19220.4012,800,2071.992,9.27629122120163
"delaware","newcastle",0,0,883091,1e+05,0,0,0,1942.8002,400,0,2342.8002,494,1279.45506,1.83109221514978
"delaware","sussex",0,0,16631547,0,0,0,0,36589.4034,0,0,36589.4034,1196,3097.62804,11.8120713421744
"florida","alachua",0,0,0,0,0,0,0,0,0,0,0,874,2263.65126,0
"florida","baker",0,0,0,0,0,0,0,0,0,0,0,585,1515.14415,0
"florida","bay",0,0,0,0,0,0,0,0,0,0,0,764,1978.75236,0
"florida","bradford",0,0,0,0,0,0,0,0,0,0,0,293,758.86707,0
"florida","brevard",0,0,0,0,0,0,0,0,0,0,0,1018,2636.60982,0
"florida","broward",0,0,0,0,0,0,0,0,0,0,0,1209,3131.29791,0
"florida","calhoun",0,0,0,0,0,0,0,0,0,0,0,567,1468.52433,0
"florida","charlotte",0,0,0,0,0,0,0,0,0,0,0,694,1797.45306,0
"florida","citrus",0,0,0,0,0,0,0,0,0,0,0,584,1512.55416,0
"florida","clay",0,0,0,0,0,0,0,0,0,0,0,601,1556.58399,0
"florida","collier",0,0,0,0,0,0,0,0,0,0,0,2026,5247.31974,0
"florida","columbia",0,0,172194,525322,0,0,0,378.8268,2101.288,0,2480.1148,797,2064.22203,1.20147676168343
"florida","desoto",3588,0,0,0,0,4843.8,0,0,0,0,4843.8,637,1649.82363,2.93595019002122
"florida","dixie",0,0,0,0,0,0,0,0,0,0,0,704,1823.35296,0
"florida","duval",0,0,0,0,0,0,0,0,0,0,0,774,2004.65226,0
"florida","escambia",0,0,0,0,0,0,0,0,0,0,0,664,1719.75336,0
"florida","flagler",0,0,0,0,0,0,0,0,0,0,0,485,1256.14515,0
"florida","franklin",0,0,0,0,0,0,0,0,0,0,0,534,1383.05466,0
"florida","gadsden",0,0,0,525322,0,0,0,0,2101.288,0,2101.288,516,1336.43484,1.57230860578283
"florida","gilchrist",19053,0,0,0,0,25721.55,0,0,0,0,25721.55,349,903.90651,28.4559849004738
"florida","glades",0,0,0,0,0,0,0,0,0,0,0,774,2004.65226,0
"florida","gulf",0,0,0,0,0,0,0,0,0,0,0,565,1463.34435,0
"florida","hamilton",0,0,516581,0,0,0,0,1136.4782,0,0,1136.4782,515,1333.84485,0.852031778658515
"florida","hardee",3036,0,0,0,0,4098.6,0,0,0,0,4098.6,637,1649.82363,2.48426554540257
"florida","hendry",0,0,0,0,0,0,0,0,0,0,0,1153,2986.25847,0
"florida","hernando",0,0,0,0,0,0,0,0,0,0,0,478,1238.01522,0
"florida","highlands",4765,0,0,0,0,6432.75,0,0,0,0,6432.75,1028,2662.50972,2.41604751775329
"florida","hillsborough",0,0,0,0,0,0,0,0,0,0,0,1051,2722.07949,0
"florida","holmes",0,0,0,0,0,0,0,0,0,0,0,482,1248.37518,0
"florida","indianriver",0,0,0,0,0,0,0,0,0,0,0,503,1302.76497,0
"florida","jackson",5488,0,516581,0,0,7408.8,0,1136.4782,0,0,8545.2782,916,2372.43084,3.60190824361396
"florida","jefferson",6759,0,0,0,0,9124.65,0,0,0,0,9124.65,598,1548.81402,5.89137874668774
"florida","lafayette",3150,0,2066326,0,0,4252.5,0,4545.9172,0,0,8798.4172,543,1406.36457,6.25614253066685
"florida","lake",0,0,0,525322,0,0,0,0,2101.288,0,2101.288,953,2468.26047,0.851323442375593
"florida","lee",0,0,0,0,0,0,0,0,0,0,0,804,2082.35196,0
"florida","leon",0,0,0,0,0,0,0,0,0,0,0,667,1727.52333,0
"florida","levy",0,0,0,0,0,0,0,0,0,0,0,1118,2895.60882,0
"florida","liberty",0,0,0,0,0,0,0,0,0,0,0,836,2165.23164,0
"florida","madison",6377,0,1205357,0,0,8608.95,0,2651.7854,0,0,11260.7354,692,1792.27308,6.28293507594278
"florida","manatee",0,0,0,0,0,0,0,0,0,0,0,741,1919.18259,0
"florida","marion",0,0,0,0,0,0,0,0,0,0,0,1579,4089.59421,0
"florida","martin",0,0,0,0,0,0,0,0,0,0,0,556,1440.03444,0
"florida","miami-dade",0,0,0,0,0,0,0,0,0,0,0,1946,5040.12054,0
"florida","monroe",0,0,0,0,0,0,0,0,0,0,0,997,2582.22003,0
"florida","nassau",0,0,0,0,0,0,0,0,0,0,0,652,1688.67348,0
"florida","okaloosa",0,0,0,0,0,0,0,0,0,0,0,936,2424.23064,0
"florida","okeechobee",30843,0,0,525322,0,41638.05,0,0,2101.288,0,43739.338,774,2004.65226,21.8189153663988
"florida","orange",0,0,0,0,0,0,0,0,0,0,0,908,2351.71092,0
"florida","osceola",0,0,0,0,0,0,0,0,0,0,0,1322,3423.96678,0
"florida","palmbeach",0,0,0,0,0,0,0,0,0,0,0,2034,5268.03966,0
"florida","pasco",0,0,0,2101289,0,0,0,0,8405.156,0,8405.156,745,1929.54255,4.35603557952117
"florida","pinellas",0,0,0,0,0,0,0,0,0,0,0,280,725.1972,0
"florida","polk",0,0,0,525322,0,0,0,0,2101.288,0,2101.288,1875,4856.23125,0.432699328311435
"florida","putnam",0,0,0,0,0,0,0,0,0,0,0,722,1869.97278,0
"florida","santarosa",0,0,0,0,0,0,0,0,0,0,0,1016,2631.42984,0
"florida","sarasota",0,0,0,0,0,0,0,0,0,0,0,572,1481.47428,0
"florida","seminole",0,0,0,0,0,0,0,0,0,0,0,308,797.71692,0
"florida","stjohns",0,0,0,0,0,0,0,0,0,0,0,609,1577.30391,0
"florida","stlucie",0,0,0,0,0,0,0,0,0,0,0,572,1481.47428,0
"florida","sumter",0,0,0,525322,0,0,0,0,2101.288,0,2101.288,546,1414.13454,1.48591802304751
"florida","suwannee",7165,0,3960457,0,0,9672.75,0,8713.0054,0,0,18385.7554,688,1781.91312,10.3179864347146
"florida","taylor",0,0,860969,0,0,0,0,1894.1318,0,0,1894.1318,1042,2698.76958,0.701850137202154
"florida","union",0,0,0,0,0,0,0,0,0,0,0,240,621.5976,0
"florida","volusia",0,0,0,0,0,0,0,0,0,0,0,1106,2864.52894,0
"florida","wakulla",0,0,0,0,0,0,0,0,0,0,0,607,1572.12393,0
"florida","walton",0,0,688775,0,0,0,0,1515.305,0,0,1515.305,1058,2740.20942,0.552988756603866
"florida","washington",0,0,0,0,0,0,0,0,0,0,0,580,1502.1942,0
"georgia","appling",0,0,3560744,0,0,0,0,7833.6368,0,0,7833.6368,509,1318.30491,5.9422040687082
"georgia","atkinson",0,0,1186915,0,0,0,0,2611.213,0,0,2611.213,338,875.41662,2.9828231956574
"georgia","bacon",0,0,508678,270968,0,0,0,1119.0916,1083.872,0,2202.9636,285,738.14715,2.98445045815052
"georgia","baker",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,343,888.36657,0.839813006470966
"georgia","baldwin",0,0,0,0,0,0,0,0,0,0,0,258,668.21742,0
"georgia","banks",0,0,5595456,0,0,0,0,12310.0032,0,0,12310.0032,234,606.05766,20.3116040147071
"georgia","barrow",0,0,1186915,0,0,0,0,2611.213,0,0,2611.213,162,419.57838,6.22342123538396
"georgia","bartow",0,0,2204270,0,0,0,0,4849.394,0,0,4849.394,460,1191.3954,4.07034809770123
"georgia","benhill",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,252,652.67748,1.14307881436326
"georgia","berrien",0,0,847796,0,0,0,0,1865.1512,0,0,1865.1512,452,1170.67548,1.59322650201916
"georgia","bibb",0,0,678237,0,0,0,0,1492.1214,0,0,1492.1214,250,647.4975,2.30444349205982
"georgia","bleckley",0,0,0,0,0,0,0,0,0,0,0,217,562.02783,0
"georgia","brantley",0,0,0,541936,0,0,0,0,2167.744,0,2167.744,444,1149.95556,1.88506762817861
"georgia","brooks",7007,0,169559,0,0,9459.45,0,373.0298,0,0,9832.4798,494,1279.45506,7.68489656838748
"georgia","bryan",0,0,0,0,0,0,0,0,0,0,0,442,1144.77558,0
"georgia","bulloch",0,0,847796,0,0,0,0,1865.1512,0,0,1865.1512,683,1768.96317,1.05437537176085
"georgia","burke",6715,0,0,0,0,9065.25,0,0,0,0,9065.25,831,2152.28169,4.21192543806847
"georgia","butts",0,0,0,0,0,0,0,0,0,0,0,187,484.32813,0
"georgia","calhoun",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,280,725.1972,1.02877093292693
"georgia","camden",0,0,0,0,0,0,0,0,0,0,0,630,1631.6937,0
"georgia","candler",0,10363,0,0,0,0,1139.93,0,0,0,1139.93,247,639.72753,1.78189924075958
"georgia","carroll",0,0,7969285,0,0,0,0,17532.427,0,0,17532.427,499,1292.40501,13.5657374153943
"georgia","catoosa",0,0,1356474,0,0,0,0,2984.2428,0,0,2984.2428,162,419.57838,7.11247991376486
"georgia","charlton",0,0,0,0,0,0,0,0,0,0,0,781,2022.78219,0
"georgia","chatham",0,0,0,0,0,0,0,0,0,0,0,440,1139.5956,0
"georgia","chattahoochee",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,249,644.90751,1.15685084827125
"georgia","chattooga",0,0,1526033,0,0,0,0,3357.2726,0,0,3357.2726,314,813.25686,4.12818233097966
"georgia","cherokee",0,0,0,0,0,0,0,0,0,0,0,424,1098.15576,0
"georgia","clarke",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,121,313.38879,1.19030996609675
"georgia","clay",0,9745,0,0,0,0,1071.95,0,0,0,1071.95,195,505.04805,2.12247131733307
"georgia","clayton",0,0,0,0,0,0,0,0,0,0,0,195,505.04805,0
"georgia","clinch",0,0,0,0,0,0,0,0,0,0,0,809,2095.30191,0
"georgia","cobb",0,0,0,0,0,0,0,0,0,0,0,340,880.5966,0
"georgia","coffee",0,9414,3560744,0,0,0,1035.54,7833.6368,0,0,8869.1768,599,1551.40401,5.71687113274897
"georgia","colquitt",0,0,5086778,0,0,0,0,11190.9116,0,0,11190.9116,552,1429.67448,7.82759415276127
"georgia","columbia",0,0,0,0,0,0,0,0,0,0,0,290,751.0971,0
"georgia","cook",0,0,1186915,0,0,0,0,2611.213,0,0,2611.213,229,593.10771,4.40259493507511
"georgia","coweta",0,0,0,0,0,0,0,0,0,0,0,443,1147.36557,0
"georgia","crawford",0,0,3052067,0,0,0,0,6714.5474,0,0,6714.5474,325,841.74675,7.97692108701341
"georgia","crisp",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,274,709.65726,0.525647831743453
"georgia","dade",0,0,1526033,0,0,0,0,3357.2726,0,0,3357.2726,174,450.65826,7.44970834441157
"georgia","dawson",0,0,4747659,0,0,0,0,10444.8498,0,0,10444.8498,211,546.48789,19.1126829910174
"georgia","decatur",3015,0,847796,0,0,4070.25,0,1865.1512,0,0,5935.4012,597,1546.22403,3.83864245079673
"georgia","dekalb",0,0,0,0,0,0,0,0,0,0,0,268,694.11732,0
"georgia","dodge",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,501,1297.58499,0.287480051692028
"georgia","dooly",0,0,678237,0,0,0,0,1492.1214,0,0,1492.1214,393,1017.86607,1.46593097459276
"georgia","dougherty",0,0,0,0,0,0,0,0,0,0,0,330,854.6967,0
"georgia","douglas",0,0,0,0,0,0,0,0,0,0,0,199,515.40801,0
"georgia","early",0,0,0,0,0,0,0,0,0,0,0,511,1323.48489,0
"georgia","echols",0,0,0,0,0,0,0,0,0,0,0,404,1046.35596,0
"georgia","effingham",0,0,0,0,0,0,0,0,0,0,0,480,1243.1952,0
"georgia","elbert",0,0,5425896,0,0,0,0,11936.9712,0,0,11936.9712,369,955.70631,12.4902086290505
"georgia","emanuel",0,0,0,0,0,0,0,0,0,0,0,686,1776.73314,0
"georgia","evans",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,185,479.14815,1.55705870929482
"georgia","fannin",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,386,999.73614,0.746258707822646
"georgia","fayette",0,0,0,0,0,0,0,0,0,0,0,197,510.22803,0
"georgia","floyd",0,0,2034711,0,0,0,0,4476.3642,0,0,4476.3642,513,1328.66487,3.36906943283599
"georgia","forsyth",0,0,847796,0,0,0,0,1865.1512,0,0,1865.1512,226,585.33774,3.18645300403832
"georgia","franklin",0,0,12716945,0,0,0,0,27977.279,0,0,27977.279,263,681.16737,41.0725472654393
"georgia","fulton",0,0,0,0,0,0,0,0,0,0,0,529,1370.10471,0
"georgia","gilmer",0,0,8308404,0,0,0,0,18278.4888,0,0,18278.4888,427,1105.92573,16.5277724391131
"georgia","glascock",0,0,0,0,0,0,0,0,0,0,0,144,372.95856,0
"georgia","glynn",0,0,0,0,0,0,0,0,0,0,0,422,1092.97578,0
"georgia","gordon",0,0,8817082,0,0,0,0,19397.5804,0,0,19397.5804,355,919.44645,21.0970202777987
"georgia","grady",2508,0,2373830,0,0,3385.8,0,5222.426,0,0,8608.226,458,1186.21542,7.2568825652258
"georgia","greene",4975,0,1526033,0,0,6716.25,0,3357.2726,0,0,10073.5226,388,1004.91612,10.024242222326
"georgia","gwinnett",0,0,0,0,0,0,0,0,0,0,0,433,1121.46567,0
"georgia","habersham",0,0,2712948,0,0,0,0,5968.4856,0,0,5968.4856,278,720.01722,8.28936507935185
"georgia","hall",0,0,2204270,270968,0,0,0,4849.394,1083.872,0,5933.266,394,1020.45606,5.81432776243203
"georgia","hancock",0,0,0,0,0,0,0,0,0,0,0,473,1225.06527,0
"georgia","haralson",0,0,2034711,0,0,0,0,4476.3642,0,0,4476.3642,282,730.37718,6.12883907462717
"georgia","harris",0,0,0,0,0,0,0,0,0,0,0,464,1201.75536,0
"georgia","hart",0,0,8986641,270968,0,0,0,19770.6102,1083.872,0,20854.4822,232,600.87768,34.7067013705685
"georgia","heard",0,0,2204270,0,0,0,0,4849.394,0,0,4849.394,296,766.63704,6.32554096264381
"georgia","henry",0,0,0,0,0,0,0,0,0,0,0,323,836.56677,0
"georgia","houston",2373,0,169559,0,0,3203.55,0,373.0298,0,0,3576.5798,377,976.42623,3.66292884204883
"georgia","irwin",0,0,508678,0,0,0,0,1119.0916,0,0,1119.0916,357,924.62643,1.21031755495027
"georgia","jackson",0,0,6443252,541936,0,0,0,14175.1544,2167.744,0,16342.8984,342,885.77658,18.4503618282615
"georgia","jasper",0,0,169559,812904,0,0,0,373.0298,3251.616,0,3624.6458,370,958.2963,3.78238526017475
"georgia","jeffdavis",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,333,862.46667,0.865032616274899
"georgia","jefferson",2965,0,0,0,0,4002.75,0,0,0,0,4002.75,528,1367.51472,2.92702516576933
"georgia","jenkins",0,0,0,0,0,0,0,0,0,0,0,350,906.4965,0
"georgia","johnson",0,0,0,0,0,0,0,0,0,0,0,304,787.35696,0
"georgia","jones",0,0,678237,0,0,0,0,1492.1214,0,0,1492.1214,394,1020.45606,1.46221033760141
"georgia","lamar",0,0,1186915,0,0,0,0,2611.213,0,0,2611.213,185,479.14815,5.4496985953092
"georgia","lanier",0,0,0,0,0,0,0,0,0,0,0,187,484.32813,0
"georgia","laurens",0,0,0,0,0,0,0,0,0,0,0,813,2105.66187,0
"georgia","lee",3569,0,0,0,0,4818.15,0,0,0,0,4818.15,356,922.03644,5.22555269073747
"georgia","liberty",0,0,0,0,0,0,0,0,0,0,0,519,1344.20481,0
"georgia","lincoln",0,0,0,0,0,0,0,0,0,0,0,211,546.48789,0
"georgia","long",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,401,1038.58599,0.718343793564941
"georgia","lowndes",0,0,0,0,0,0,0,0,0,0,0,504,1305.35496,0
"georgia","lumpkin",0,0,2712948,0,0,0,0,5968.4856,0,0,5968.4856,284,735.55716,8.11423764809794
"georgia","macon",3161,0,5086778,0,0,4267.35,0,11190.9116,0,0,15458.2616,367,950.52633,16.2628441865466
"georgia","madison",2758,0,10851793,0,0,3723.3,0,23873.9446,0,0,27597.2446,260,673.3974,40.9821074450243
"georgia","marion",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,434,1124.05566,0.663723182533506
"georgia","mcduffie",0,0,0,0,0,0,0,0,0,0,0,403,1043.76597,0
"georgia","mcintosh",0,0,0,0,0,0,0,0,0,0,0,284,735.55716,0
"georgia","meriwether",0,0,0,0,0,0,0,0,0,0,0,503,1302.76497,0
"georgia","miller",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,283,732.96717,0.508931116246312
"georgia","mitchell",3066,0,2204270,0,0,4139.1,0,4849.394,0,0,8988.494,512,1326.07488,6.7782703190939
"georgia","monroe",0,0,1017356,0,0,0,0,2238.1832,0,0,2238.1832,396,1025.63604,2.18223922786489
"georgia","montgomery",0,0,0,270968,0,0,0,0,1083.872,0,1083.872,245,634.54755,1.70810209573735
"georgia","morgan",3699,0,1865152,270968,0,4993.65,0,4103.3344,1083.872,0,10180.8564,350,906.4965,11.2309936111171
"georgia","murray",0,0,6273693,0,0,0,0,13802.1246,0,0,13802.1246,344,890.95656,15.4913552687687
"georgia","muscogee",0,0,0,0,0,0,0,0,0,0,0,216,559.43784,0
"georgia","newton",0,0,0,0,0,0,0,0,0,0,0,276,714.83724,0
"georgia","oconee",0,0,508678,0,0,0,0,1119.0916,0,0,1119.0916,186,481.73814,2.32302885546907
"georgia","oglethorpe",2999,0,9325759,0,0,4048.65,0,20516.6698,0,0,24565.3198,441,1142.18559,21.5072926983784
"georgia","paulding",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,314,813.25686,0.458686324514988
"georgia","peach",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,151,391.08849,0.953824542368915
"georgia","pickens",0,0,1356474,0,0,0,0,2984.2428,0,0,2984.2428,232,600.87768,4.96647304323236
"georgia","pierce",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,343,888.36657,0.839813006470966
"georgia","pike",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,218,564.61782,0.660676632558285
"georgia","polk",0,0,1526033,0,0,0,0,3357.2726,0,0,3357.2726,311,805.48689,4.16800402549072
"georgia","pulaski",0,0,847796,0,0,0,0,1865.1512,0,0,1865.1512,247,639.72753,2.91553999559781
"georgia","putnam",3944,0,0,0,0,5324.4,0,0,0,0,5324.4,344,890.95656,5.9760489332948
"georgia","quitman",0,0,0,0,0,0,0,0,0,0,0,152,393.67848,0
"georgia","rabun",0,0,0,0,0,0,0,0,0,0,0,371,960.88629,0
"georgia","randolph",0,0,0,0,0,0,0,0,0,0,0,429,1111.10571,0
"georgia","richmond",0,0,0,0,0,0,0,0,0,0,0,324,839.15676,0
"georgia","rockdale",0,0,0,0,0,0,0,0,0,0,0,131,339.28869,0
"georgia","schley",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,168,435.11832,1.71461822154489
"georgia","screven",0,0,0,0,0,0,0,0,0,0,0,648,1678.31352,0
"georgia","seminole",0,0,0,0,0,0,0,0,0,0,0,238,616.41762,0
"georgia","spalding",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,198,512.81802,0.727411645948011
"georgia","stephens",0,0,847796,0,0,0,0,1865.1512,0,0,1865.1512,179,463.60821,4.02311943526626
"georgia","stewart",0,0,0,0,0,0,0,0,0,0,0,459,1188.80541,0
"georgia","sumter",3118,0,1186915,0,0,4209.3,0,2611.213,0,0,6820.513,485,1256.14515,5.42971725839168
"georgia","talbot",0,0,0,0,0,0,0,0,0,0,0,393,1017.86607,0
"georgia","taliaferro",0,0,1865152,0,0,0,0,4103.3344,0,0,4103.3344,195,505.04805,8.12464160588285
"georgia","tattnall",0,0,13056063,0,0,0,0,28723.3386,0,0,28723.3386,484,1253.55516,22.913501947533
"georgia","taylor",0,0,1526033,0,0,0,0,3357.2726,0,0,3357.2726,378,979.01622,3.42923082520533
"georgia","telfair",0,0,0,0,0,0,0,0,0,0,0,441,1142.18559,0
"georgia","terrell",0,0,0,0,0,0,0,0,0,0,0,336,870.23664,0
"georgia","thomas",2295,0,678237,0,0,3098.25,0,1492.1214,0,0,4590.3714,548,1419.31452,3.23421717689466
"georgia","tift",0,0,0,0,0,0,0,0,0,0,0,265,686.34735,0
"georgia","toombs",0,0,1695593,0,0,0,0,3730.3046,0,0,3730.3046,367,950.52633,3.92446214509387
"georgia","towns",0,0,0,0,0,0,0,0,0,0,0,166,429.93834,0
"georgia","treutlen",0,0,0,0,0,0,0,0,0,0,0,201,520.58799,0
"georgia","troup",0,0,0,0,0,0,0,0,0,0,0,414,1072.25586,0
"georgia","turner",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,286,740.73714,0.503592677964008
"georgia","twiggs",0,0,0,0,0,0,0,0,0,0,0,360,932.3964,0
"georgia","union",0,0,0,0,0,0,0,0,0,0,0,323,836.56677,0
"georgia","upson",0,0,847796,0,0,0,0,1865.1512,0,0,1865.1512,326,844.33674,2.20901343224742
"georgia","walker",0,0,4578100,0,0,0,0,10071.82,0,0,10071.82,446,1155.13554,8.71916727624881
"georgia","walton",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,329,852.10671,0.875549730150582
"georgia","ware",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,903,2338.76097,0.318998738892072
"georgia","warren",0,0,0,0,0,0,0,0,0,0,0,286,740.73714,0
"georgia","washington",0,0,0,0,0,0,0,0,0,0,0,680,1761.1932,0
"georgia","wayne",0,0,0,270968,0,0,0,0,1083.872,0,1083.872,645,1670.54355,0.648813974349846
"georgia","webster",0,0,0,0,0,0,0,0,0,0,0,210,543.8979,0
"georgia","wheeler",0,0,0,0,0,0,0,0,0,0,0,298,771.81702,0
"georgia","white",0,0,2373830,0,0,0,0,5222.426,0,0,5222.426,242,626.77758,8.33218380274547
"georgia","whitfield",0,0,2204270,0,0,0,0,4849.394,0,0,4849.394,290,751.0971,6.45641422393989
"georgia","wilcox",2115,0,1356474,0,0,2855.25,0,2984.2428,0,0,5839.4928,380,984.1962,5.9332608681074
"georgia","wilkes",0,0,2882507,0,0,0,0,6341.5154,0,0,6341.5154,471,1219.88529,5.19845222496289
"georgia","wilkinson",0,0,169559,0,0,0,0,373.0298,0,0,373.0298,447,1157.72553,0.322209185453481
"georgia","worth",0,0,339119,0,0,0,0,746.0618,0,0,746.0618,570,1476.2943,0.505361160034283
"idaho","ada",18362,4086,0,0,2431,24788.7,449.46,0,0,2139.28,27377.44,1055,2732.43945,10.0194132389649
"idaho","adams",0,0,0,0,0,0,0,0,0,0,0,1365,3535.33635,0
"idaho","bannock",0,0,0,0,0,0,0,0,0,0,0,1113,2882.65887,0
"idaho","bearlake",0,0,0,0,0,0,0,0,0,0,0,971,2514.88029,0
"idaho","benewah",0,0,0,0,0,0,0,0,0,0,0,776,2009.83224,0
"idaho","bingham",2536,0,0,0,13599,3423.6,0,0,0,11967.12,15390.72,2095,5426.02905,2.83646103958843
"idaho","blaine",0,0,0,0,0,0,0,0,0,0,0,2645,6850.52355,0
"idaho","boise",0,0,0,0,0,0,0,0,0,0,0,1902,4926.16098,0
"idaho","bonner",0,0,0,0,0,0,0,0,0,0,0,1738,4501.40262,0
"idaho","bonneville",0,0,0,0,22440,0,0,0,0,19747.2,19747.2,1869,4840.69131,4.07941732603478
"idaho","boundary",0,0,0,0,0,0,0,0,0,0,0,1269,3286.69731,0
"idaho","butte",0,0,0,0,0,0,0,0,0,0,0,2233,5783.44767,0
"idaho","camas",0,0,0,0,0,0,0,0,0,0,0,1077,2789.41923,0
"idaho","canyon",42489,0,0,0,0,57360.15,0,0,0,0,57360.15,590,1528.0941,37.53705350999
"idaho","caribou",2584,0,0,0,0,3488.4,0,0,0,0,3488.4,1766,4573.92234,0.762671453665302
"idaho","cassia",70508,4551,0,236255,74499,95185.8,500.61,0,945.02,65559.12,162190.55,2567,6648.50433,24.3950431479978
"idaho","clark",0,0,0,0,0,0,0,0,0,0,0,1765,4571.33235,0
"idaho","clearwater",0,0,0,0,0,0,0,0,0,0,0,2462,6376.55538,0
"idaho","custer",0,0,0,0,0,0,0,0,0,0,0,4926,12758.29074,0
"idaho","elmore",28800,0,0,0,0,38880,0,0,0,0,38880,3078,7971.98922,4.87707633904703
"idaho","franklin",3209,0,0,236255,0,4332.15,0,0,945.02,0,5277.17,666,1724.93334,3.05934720932462
"idaho","fremont",0,0,0,0,0,0,0,0,0,0,0,1867,4835.51133,0
"idaho","gem",0,0,0,0,27346,0,0,0,0,24064.48,24064.48,563,1458.16437,16.5032697925543
"idaho","gooding",161777,0,0,0,0,218398.95,0,0,0,0,218398.95,731,1893.28269,115.35464363222
"idaho","idaho",0,0,0,0,0,0,0,0,0,0,0,8485,21976.06515,0
"idaho","jefferson",12150,0,0,0,27995,16402.5,0,0,0,24635.6,41038.1,1095,2836.03905,14.4702168328747
"idaho","jerome",101632,0,0,0,17790,137203.2,0,0,0,15655.2,152858.4,600,1553.994,98.3648585515774
"idaho","kootenai",0,0,0,0,0,0,0,0,0,0,0,1245,3224.53755,0
"idaho","latah",0,4357,0,0,0,0,479.27,0,0,0,479.27,1077,2789.41923,0.171817127682166
"idaho","lemhi",0,0,0,0,0,0,0,0,0,0,0,4564,11820.71436,0
"idaho","lewis",0,0,0,0,0,0,0,0,0,0,0,479,1240.60521,0
"idaho","lincoln",26875,0,0,0,32367,36281.25,0,0,0,28482.96,64764.21,1206,3123.52794,20.7343142895018
"idaho","madison",0,0,0,0,0,0,0,0,0,0,0,472,1222.47528,0
"idaho","minidoka",18002,0,0,0,29072,24302.7,0,0,0,25583.36,49886.06,760,1968.3924,25.3435544660709
"idaho","nezperce",0,0,0,0,0,0,0,0,0,0,0,849,2198.90151,0
"idaho","oneida",0,0,0,0,0,0,0,0,0,0,0,1200,3107.988,0
"idaho","owyhee",22900,0,0,0,36,30915,0,0,0,31.68,30946.68,7678,19885.94322,1.55620880828403
"idaho","payette",16072,0,0,0,24162,21697.2,0,0,0,21262.56,42959.76,408,1056.71592,40.6540293251189
"idaho","power",2688,0,0,0,33167,3628.8,0,0,0,29186.96,32815.76,1406,3641.52594,9.01154091463097
"idaho","shoshone",0,0,0,0,0,0,0,0,0,0,0,2634,6822.03366,0
