StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_088,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_215,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_228,Category_229,Category_230,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01081,2644,49003,0,1047,14319,224,22853,0,0,0,0,0,0,0,1020,0,69,69,458,76,0,0,0,0,0,0,0,974,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6885,0,2658,0,110,0,0,0,2,0,0,0,28,0,0,0,0,1946,309087,0,1089128,931454,228142,123396,51603,4448963,4833494,746865,61749,2976452,48438,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,8,0,0,0,50,0,0,0,0,0,0,0,0,0,2644,49011,1081,14388,0,0,1131,458,0,0
AL,01083,842004,1074159,0,681,1193970,0,0,0,2790,0,0,0,0,0,87523,0,387841,0,0,16564,0,12516,0,0,0,0,5244,105095,0,0,0,0,0,0,0,2960,0,0,0,0,0,0,0,0,0,0,0,8525,71270,0,220497,0,570,1227,0,0,0,0,805,0,0,0,0,0,981738,0,717609,595625,234507,108246,244211,3187887,398298,155114,10168,4084575,791021,122887,0,20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442,21739,0,0,5029,0,0,3836,1621,0,0,0,0,0,0,0,0,4772,0,0,0,0,0,0,0,0,0,0,0,847033,1074159,681,1586583,0,0,480393,4772,0,0
AL,01085,69785,91016,0,1408,51683,382,8859,0,0,0,0,0,0,0,2599,0,0,653,384,742,0,0,0,0,0,0,30,5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10542,12,49652,0,0,0,0,0,0,0,0,0,10981,0,0,0,0,224,265754,0,460015,75738,28929,10657,14847,1916017,5471862,1133925,93226,5690527,3309488,2575,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69785,91016,1408,51683,0,0,2599,384,0,0
AL,01087,45166,142425,0,6266,21044,50,17005,0,0,0,0,0,0,0,4916,0,294,203,2838,595,0,0,0,0,0,0,0,1147,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,51326,0,6295,0,16,0,0,0,103,0,0,0,951,0,0,0,0,3035,198013,0,488555,169037,29536,12785,29071,1115161,5883769,2573678,162734,2610120,2307669,528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,1,0,1,0,173,0,0,0,0,0,0,0,0,0,45166,142426,6579,21339,0,0,5524,2839,0,0
AL,01089,765000,916774,0,0,1183292,0,0,0,0,0,0,0,0,0,11442,0,234050,0,0,13494,0,5108,0,0,0,0,7352,16647,0,0,0,0,0,0,0,8262,0,0,0,0,0,0,0,0,0,0,0,0,123160,0,104893,0,1043,1943,0,0,0,0,4501,0,0,0,0,0,221401,0,1739328,2031561,799369,363723,354898,5999013,636096,292525,2830,4307442,762728,90826,0,6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369,33134,0,0,1263,0,0,0,1058,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,0,0,766263,916774,0,1418274,0,0,246755,932,0,0
AL,01091,24429,296969,0,1853,47592,0,723,0,0,0,0,0,0,0,3166,0,10237,410,2003,0,0,0,0,0,0,0,143,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610,0,6793,0,265,0,76,0,0,0,0,0,19,0,0,0,0,2518,277166,0,645682,105046,57694,20771,32371,32011,9099849,3425132,313765,5269294,5768305,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,2089,0,0,0,0,0,0,0,0,0,0,0,24429,296969,2484,59918,0,0,14034,4092,0,0
AL,01093,52476,100768,0,1058,65123,236,160,0,12,0,0,0,0,0,9829,0,750,0,1,2,0,1,0,0,0,0,10,1334,0,0,0,0,0,79,0,746,0,81,0,0,0,0,47,0,0,0,0,10,1587,0,3391,0,51,0,0,0,0,0,0,0,0,0,0,486,103869,0,885113,285692,95441,31530,30146,7607965,5074901,863040,67918,3874143,100506,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52479,100768,1058,65873,0,0,10582,1,0,0
AL,01095,185479,19341,0,164,241365,0,0,0,0,0,0,0,0,0,1690,0,47402,3,0,2855,0,699,0,0,0,0,1015,7302,0,0,0,0,90,0,0,1266,0,736,0,0,0,0,0,567,0,0,0,0,20106,0,10864,0,27,249,0,0,0,0,2127,0,0,0,0,0,1466055,0,1118588,555768,181843,92826,42648,6067565,519219,307790,2026,5141081,72395,19443,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,3591,0,0,454,0,0,26,2871,0,0,0,0,27,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,185933,19341,191,290328,0,0,49573,1561,0,0
AL,01097,33250,305167,0,884,2988,0,297211,0,6,0,0,0,0,0,601,0,1,0,5124,32658,0,0,0,0,0,0,0,11872,0,0,0,320,0,0,0,0,228,24235,0,0,0,0,0,0,0,0,0,0,43002,0,43261,0,2022,0,0,162,0,2130,29031,0,0,0,0,0,746080,0,3332958,1341120,706259,348512,180401,227,12196470,146241,215397,3329469,8483046,625701,0,0,0,0,0,2323,0,0,0,0,0,0,112,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,33250,305167,884,3002,0,0,602,5137,2323,0
AL,01099,210335,363251,0,12728,171248,20,247725,0,0,0,0,0,0,0,10961,0,3452,466,6902,16564,0,0,0,0,0,0,6,2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,0,0,0,595,0,16783,0,15,0,671,0,0,983,0,0,237,0,0,0,0,24,222553,0,721818,91584,39059,23822,52321,261632,13491737,3750791,258207,2862153,3934612,2531,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3477,0,6,0,111,0,0,0,0,0,0,0,0,0,210335,366728,12734,174706,0,0,17896,6908,0,0
AL,01101,35381,82570,0,3852,27848,182,1436,0,0,0,0,0,0,0,2371,0,2,63,483,3711,0,0,0,0,0,0,18,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39883,17,11455,0,24,0,0,0,0,0,0,0,0,0,0,0,0,583,505525,0,1361136,898167,568709,245179,41787,1217299,3784450,1149605,107853,6688501,3935002,480,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35381,82570,3852,27850,0,0,2373,483,0,0
AL,01103,162461,77490,0,0,275080,0,0,0,0,0,0,0,0,0,16905,0,63098,0,0,19047,0,8248,0,0,0,0,4298,17639,0,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,25,0,0,0,0,56815,0,55576,0,1121,1563,0,0,0,0,921,0,0,0,0,0,435696,0,911384,738260,251561,187602,142405,4849252,859415,309997,9200,4899522,1038663,93021,0,10353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,9113,0,0,1518,0,0,0,754,0,0,0,0,0,0,0,0,1943,0,0,0,0,0,0,0,0,0,0,0,163979,77490,0,340121,0,0,81521,1943,0,0
AL,01105,176106,140602,0,1648,229264,0,666,0,0,0,0,0,0,0,198,0,7114,119,4866,0,0,0,0,0,0,0,26,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,616,0,576,0,0,0,0,0,0,0,8,0,0,0,0,2485,224383,0,502808,76750,18335,3461,16118,2077277,6018460,2820676,133114,4223343,2071045,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,176106,140602,2018,236888,0,0,7682,5376,0,0
AL,01107,140706,103009,0,6,73257,13,42058,0,9,0,0,0,0,0,140,0,6990,55,125,0,0,0,0,0,0,0,14,640,0,0,0,0,0,0,0,66,0,7,0,0,0,0,4,0,0,0,0,0,710,0,2318,0,1,0,0,0,0,0,2691,0,0,0,0,2256,330577,0,756775,142012,48386,12289,18430,3129933,6557811,2931305,120014,4060147,4556763,4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606,0,0,0,0,0,0,0,0,0,0,4482,0,3,0,0,0,0,0,0,0,0,0,0,0,144312,107491,6,80250,0,0,15218,128,0,0
AL,01109,61905,170169,0,1233,9680,206,209648,0,0,0,0,0,0,0,3746,0,2191,353,11087,2999,0,0,0,0,0,0,8,19737,0,0,0,3,0,2162,0,0,0,0,0,2,0,0,3,1,0,0,2331,2,7388,0,35,0,8,0,1,0,0,0,1655,0,0,0,0,6270,162871,0,627859,163395,68938,34340,15892,879648,5304980,4021786,186652,4100603,1324484,202,0,170,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,81,0,1067,0,1403,0,0,0,0,0,0,0,0,0,61905,170250,1421,12938,0,0,6206,12154,2,0
AL,01111,11230,1102,0,296,11005,165,223,0,964,0,0,0,0,0,1121,0,294,0,30,0,0,0,0,0,0,0,0,900,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1639,0,99,0,0,0,0,0,0,0,0,0,0,0,0,145,476808,0,653927,257238,34374,16501,18321,5883691,4100275,11470,35272,3604704,6706,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,11230,1102,345,11335,0,0,1464,66,0,0
AL,01113,3159,155289,0,2984,9626,491,76751,0,0,0,0,0,0,0,672,0,406,4180,3707,311,0,0,0,0,0,0,0,8651,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,8754,0,17594,0,9,0,0,0,2,0,0,0,92,0,0,0,0,3348,258310,0,582498,414225,110613,55611,24597,1030212,6703265,3166928,287353,2586734,1240624,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,882,0,191,0,250,0,0,0,0,0,0,0,0,0,3159,156171,3593,10223,0,0,2569,3898,0,0
AL,01115,4860,15301,0,5,2889,0,21,0,0,0,0,0,0,0,8,0,170,0,13,0,0,0,0,0,0,0,13,32,0,0,0,0,0,0,0,1201,0,1117,0,0,0,0,0,21467,0,0,0,0,6465,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,583380,0,1158814,423749,189493,39471,32294,7778214,2973338,133150,1631,3555084,1018,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4860,15301,5,3082,0,0,178,36,0,0
AL,01117,20422,127717,0,139,35740,55,26,0,0,0,0,0,0,0,1419,0,4993,12,196,2,0,0,0,0,0,0,58,263,0,0,0,0,0,0,0,16,0,140,0,0,0,0,0,117,0,0,0,0,1297,0,175,0,3,0,0,181,46,0,0,0,0,0,0,0,543633,0,1730852,894448,470009,146022,164701,7351039,5803336,139976,33851,3476589,16711,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,20422,127717,139,40733,0,0,6412,196,0,0
AL,01119,10564,16167,0,36,58318,0,5,0,0,0,0,0,0,0,798,0,732,666,310,0,0,0,0,0,0,0,9,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,307,0,642,0,0,0,0,0,0,0,27,0,0,0,0,2789,429956,0,526355,137877,30280,17249,33958,67626,7417047,2441034,306856,5301276,6848720,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10566,16167,36,59052,0,0,1532,312,0,0
AL,01121,223895,291968,0,141,103011,89,319,0,0,0,0,0,0,0,513,0,45027,0,67,0,0,0,0,0,0,0,1457,2287,0,0,0,0,0,0,0,164,0,162,0,0,0,0,0,671,0,0,0,0,2156,0,1619,0,3,0,0,0,4,0,0,0,0,0,0,99,526018,0,1425970,428959,186381,96680,52521,7537040,4383454,83158,14852,4274998,5478,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,1827,0,11,0,0,0,0,0,0,0,0,0,223895,291968,141,149865,0,0,45540,1894,0,0
AL,01123,15818,24304,0,34,651,0,2326,0,0,0,0,0,0,0,5010,0,971,0,4,0,0,0,0,0,0,0,46,1895,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,540,0,1304,0,14,0,0,0,0,0,0,0,34,0,0,0,0,2,1294118,0,912923,232819,66096,23417,23292,6916230,7243196,166241,126504,2768288,17259,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15818,24304,2113,1622,0,0,8060,4,0,0
AL,01125,55568,97066,0,2201,58008,0,17807,0,0,0,0,0,0,0,259,0,4166,28,70,0,0,0,0,0,0,0,1747,8,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,41,0,7616,0,2,0,0,0,0,0,0,0,0,0,0,20,772886,0,1840836,882825,514159,157193,216547,8339364,10580417,3736299,103643,4374210,3232607,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,55574,97066,2201,62209,0,0,4431,105,0,0
AL,01127,12316,1820,0,0,7319,0,0,0,0,0,0,0,0,0,909,0,395,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,115,0,0,0,0,2,0,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,345690,0,1095847,367813,119975,41794,209667,7037726,6294227,1648696,25990,3568210,73499,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12810,1820,0,7714,0,0,1798,0,0,0
AL,01129,66106,5956,0,1253,48614,0,21488,0,0,0,0,0,0,0,590,0,0,0,824,707,0,0,0,0,0,0,0,1442,0,0,0,2,0,0,0,0,98,3543,0,0,0,0,545,0,0,0,0,0,1300,0,5046,0,27,0,0,587,0,0,114,0,0,0,0,0,248637,0,697363,115236,45574,21857,39943,67,15890837,1066509,178792,2076741,7645356,7333,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,890,0,0,0,0,0,0,0,0,0,66106,5956,1253,48711,0,0,590,921,0,0
AL,01131,42535,39321,0,933,1385,2,203,0,0,0,0,0,0,0,3179,0,467,794,3088,5,0,0,0,0,0,0,1,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,4569,0,147,0,0,0,0,0,0,0,21,0,0,0,0,5,526231,0,523662,57289,19395,11691,7727,547262,9985152,2963669,328142,3148537,5283000,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,42535,39321,1209,1869,0,0,3922,3105,0,0
AL,01133,5802,3174,0,45,4510,0,21,0,0,0,0,0,0,0,345,0,81,0,3,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,25,81,0,1847,0,4,1,0,0,0,0,0,0,0,0,0,0,452962,0,674678,169909,47056,24336,22721,7267769,4689548,438728,9760,2548258,2301,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5846,3174,45,4591,0,0,470,3,0,0
AZ,04001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,18,0,0,0,0,0,0,473,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,286585,0,48553,190946,86553,67286,1204531,316905,75376901,13653,202011817,10480836,120050,351776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
AZ,04003,145738,37355,0,33530,0,29319,0,0,0,0,0,90661,34130,13368,129973,0,0,31094,100050,1749,0,0,0,0,0,0,374040,9575,0,0,0,13416,53094,73036,0,0,0,0,0,0,0,0,0,0,0,0,11806,0,0,0,149745,0,0,0,0,0,0,0,767859,0,0,0,0,0,63699,0,1303337,445133,259161,94514,1685545,41467,8240305,100227,135507660,9694146,263906,37667,70519,25780,0,0,0,0,0,0,0,0,0,0,1955,0,0,0,0,0,0,0,0,224976,217947,0,532855,0,0,0,0,0,119929,0,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,588661,41386,153459,0,90661,34130,478909,317997,0,0
AZ,04005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4816,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,7,0,0,165,0,0,0,0,0,0,0,612620,458,173190,242125,316468,157780,5153850,309286,117234356,82557,321874989,36386510,470848,302673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04007,0,291,0,393,0,0,0,0,0,0,0,168,158,4205,124,0,0,525,858,0,0,0,0,0,0,0,3813,1477,0,0,0,25,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,59,0,0,0,0,0,778981,0,208993,279000,168812,69536,481786,2635,42237696,208641,74165332,5094017,232963,246539,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,393,0,168,158,779,858,0,0
AZ,04009,105342,685380,0,21335,0,3053,0,0,0,0,0,15552,17235,34875,28542,0,0,11770,20835,0,0,0,0,0,0,0,193479,31628,0,0,0,6486,5078,344,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,154401,0,0,0,0,0,0,0,8752,0,0,0,0,0,41276,0,123376,161190,62738,32211,361656,78834,19087441,6824,93772152,4456743,371745,78492,16,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121507,39050,0,25794,0,0,0,0,0,1530,0,35867,0,0,0,0,0,0,0,0,0,0,0,0,0,265899,721247,22865,0,15552,17235,187446,59885,0,0
AZ,04011,20359,14094,0,123,0,0,0,0,0,0,0,513,200,1499,5441,0,0,1529,632,0,0,0,0,0,0,0,23547,10970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,404,0,0,0,0,0,33532,0,11119,32443,17201,9253,541303,3256,17931775,8666,28540347,546851,90474,19079,0,7722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,20359,16006,192,0,513,200,7422,632,0,0
AZ,04012,25169,345266,0,8,0,0,0,0,0,0,0,9926,215150,0,3,0,0,0,8841,0,0,0,0,0,0,10,2393839,213734,0,0,10,0,21627,1243,0,0,133964,18125,9920,0,0,0,0,0,0,0,8,0,429,0,156115,0,10466,0,0,0,18820,6148,1107,20823,0,0,0,0,314736,0,206902,303048,114784,38069,11905894,66591,59450,45337,97385800,2010573,633322,186029,0,0,0,0,1392,11,0,0,0,36,4660,0,0,0,0,3861,0,0,0,0,0,0,0,41,0,0,0,11,63,0,0,0,0,0,0,0,0,15,1,8,5,0,0,0,0,0,25169,345329,8,0,9926,215150,3,8841,22,115
AZ,04013,446508,122469,0,32111,0,0,0,0,0,0,0,134572,157273,0,63883,0,0,29860,17369,0,0,0,0,0,0,1,4203943,262806,0,0,20888,0,2889,238,0,0,382718,5605,29631,0,643,0,0,0,0,0,10021,0,44308,0,701826,0,0,0,0,0,2761,5912,13014,12787,0,0,0,0,684156,0,5367893,9022524,12689869,3195432,4482837,3048,582089,122908,174594112,19134549,1343374,239997,0,152527,21260,0,0,25683,0,14659,996,0,46783,0,6640,0,0,76577,0,0,0,0,0,15473,2697,54374,196693,0,0,0,400,0,99038,0,0,0,0,0,0,41823,0,0,0,0,0,0,0,0,464678,122869,131149,0,134572,157273,178394,20066,25683,54774
AZ,04015,3,1509,0,0,0,0,0,0,0,0,0,0,5,0,263,0,0,0,33,0,0,0,0,0,0,0,437786,1390,0,0,0,0,0,9664,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,122719,0,35,55,110,0,771,25732,0,23,0,0,0,0,2388636,0,2128769,1359406,952154,192740,2925764,170447,29922801,30855,304729985,2489680,690254,280521,0,0,0,0,0,0,0,5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1509,0,0,0,5,263,33,0,0
AZ,04017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127490,0,228804,186058,104902,85940,2037180,30019,36532797,12581,200474676,17795156,309763,26286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04019,34028,330790,0,483,0,0,0,0,0,0,0,4226,122669,4,221,0,0,1392,4694,0,0,0,0,0,0,0,169394,12956,0,0,0,4,120,147,0,0,0,1304,0,0,12,0,0,0,0,0,976,0,583,0,176826,0,0,0,0,0,0,32,177470,0,0,0,0,0,104869,0,1963626,3624574,2638075,372767,1410655,40903,3056699,19398,210927415,11962834,790939,21071,18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34031,330790,483,0,4226,122669,221,4697,0,0
AZ,04021,667684,2391610,0,44317,0,0,0,0,0,0,0,224156,302065,747,18511,0,0,2409,95195,0,0,0,0,0,0,0,2384232,164172,0,0,176,74,128043,28540,0,0,0,43248,767,0,116410,0,0,0,0,0,8,0,41386,0,2847597,0,0,0,0,0,0,24983,87588,0,0,0,0,0,132622,0,2533995,1239978,851913,200508,1033917,14228,607301,80951,113749799,8238568,594344,55293,0,32540,105,0,0,0,0,33808,13130,0,317,0,7058,0,0,37,0,0,0,0,0,898,102777,46,8726,0,0,0,0,0,12927,0,670,0,0,0,0,0,0,0,0,0,0,3233,0,0,771359,2392280,57244,0,224156,302065,33006,197972,0,46
AZ,04023,0,788,0,19,0,0,0,0,0,0,0,138,43,0,9,0,0,20,334,0,0,0,0,0,0,0,10529,6741,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,300,0,0,0,0,0,0,0,3973,0,0,0,0,0,16187,0,409788,133169,44375,29864,21801,70096,3153497,41442,23155090,4852344,85332,39780,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,19,0,138,43,9,334,0,0
AZ,04025,0,54,0,1,0,0,0,0,0,0,0,0,77,0,9,0,0,0,1,0,0,0,0,0,0,0,5289,2715,0,0,1,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,229600,0,635963,537654,466475,129197,287045,11166,32752036,57687,172410000,2628896,276662,85108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,77,9,1,0,0
AZ,04027,30063,138826,0,160446,0,0,0,0,5981,0,0,9601,1299261,0,3741,0,0,0,47228,0,0,56,0,0,0,16847,1232660,188905,0,0,16059,0,21230,182660,0,0,47638,25474,108475,0,0,0,0,0,0,0,62049,0,110862,0,231921,0,0,0,0,0,346216,192109,16112,7492,0,0,0,0,134037,0,441730,454887,631096,206451,22278674,69165,20013,99255,110418493,1118503,552896,65897,0,16472,16598,0,0,24380,0,0,0,2236,118124,0,51,0,0,201344,0,0,577,0,0,0,0,340919,0,0,38000,441688,365717,12185,0,0,0,0,0,0,0,115674,124594,75159,4192,0,0,0,0,0,30063,504543,160446,0,21786,1337261,3741,47228,466068,1198509
AR,05001,1119247,54241,3212846,1363,8054592,4603,8,0,1452,0,0,0,0,0,33163,0,49429,0,256,134,0,0,0,0,0,0,0,25720,0,0,0,0,0,114,0,4,0,4099,765,0,0,0,3829,0,0,0,2692,0,33517,50,291701,0,0,0,0,0,0,0,368,0,0,0,0,4684,1100844,0,386430,268348,109232,42239,35738,5543,270358,4958,12036,448979,11139396,11909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4248,0,0,83,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,35782,0,0,0,0,0,0,0,0,0,0,0,1119247,54241,1363,8139803,0,0,82592,36038,0,0
